uid	lat	lng	datetime
983329	40.737231	-73.99679300000003	2012-04-17 08:36:43
887900	40.746147	-73.99994699999998	2012-04-17 08:37:09
92756	40.752806	-73.977175	2012-04-17 08:37:22
98837	40.737322	-73.929682	2012-04-17 08:37:54
318518	40.750724	-73.987128	2012-04-17 08:39:48
72861	40.752806	-73.977175	2012-04-17 08:39:56
36843	40.721665	-73.794737	2012-04-17 08:40:20
506804	40.756506	-73.988028	2012-04-17 08:41:12
331409	40.757221	-73.991547	2012-04-17 08:42:05
983329	40.733758	-73.988277	2012-04-17 08:42:35
88132	40.76228	-73.968365	2012-04-17 08:43:25
506804	40.754539	-73.988371	2012-04-17 08:43:37
134316	40.781906	-73.951077	2012-04-17 08:43:49
193264	40.745544	-73.980285	2012-04-17 08:44:38
193264	40.745812	-73.98004399999998	2012-04-17 08:45:11
193264	40.745566	-73.980131	2012-04-17 08:45:24
1448478	40.744354	-73.982495	2012-04-17 08:45:48
1448478	40.744241	-73.98270699999998	2012-04-17 08:46:02
1448478	40.744287	-73.982925	2012-04-17 08:46:14
1448478	40.743644	-73.98388800000002	2012-04-17 08:46:27
506804	40.753356	-73.98701700000002	2012-04-17 08:46:31
295490	40.740383	-73.995924	2012-04-17 08:47:21
16182	40.758702	-73.97852900000002	2012-04-17 08:47:52
253811	40.66147700000001	-73.916294	2012-04-17 08:49:34
85026	40.725224	-74.007533	2012-04-17 08:51:32
65771	40.774009	-73.883443	2012-04-17 08:52:21
863870	40.742095	-74.007425	2012-04-17 08:52:59
120035	40.741673	-73.974288	2012-04-17 08:53:13
1960038	40.774646	-73.908693	2012-04-17 08:53:58
239886	40.733787	-73.99303499999998	2012-04-17 08:54:40
97653	40.76642800000001	-73.983023	2012-04-17 08:54:45
39588	40.752577	-73.979011	2012-04-17 08:56:55
834529	40.700127	-73.808601	2012-04-17 08:57:09
173353	40.742863	-73.992389	2012-04-17 08:58:29
587022	40.746219	-73.98151899999998	2012-04-17 08:59:26
116449	40.675955	-73.923734	2012-04-17 09:00:35
106476	40.756268	-73.986593	2012-04-17 09:01:05
116449	40.675898	-73.923734	2012-04-17 09:01:44
730316	40.742113	-73.98971999999998	2012-04-17 09:01:54
238799	40.750297	-73.973547	2012-04-17 09:05:06
20369	40.741559	-73.998864	2012-04-17 09:07:11
375925	40.718006	-74.006964	2012-04-17 09:09:07
16182	40.757389	-73.97569399999998	2012-04-17 09:10:17
103941	40.902711	-73.896199	2012-04-17 09:12:59
257262	40.868296	-73.919411	2012-04-17 09:14:37
805116	40.76417	-73.996027	2012-04-17 09:16:32
1960038	40.777402	-73.907901	2012-04-17 09:18:55
1960038	40.778052	-73.90865	2012-04-17 09:19:43
227255	40.730818	-73.991385	2012-04-17 09:19:53
65771	40.773441	-73.88417199999998	2012-04-17 09:23:42
9073	40.696082	-73.983109	2012-04-17 09:24:01
242363	40.826415	-73.919446	2012-04-17 09:25:02
1189492	40.745518	-73.992351	2012-04-17 09:28:04
168975	40.744851	-73.925993	2012-04-17 09:31:28
1416939	40.738131	-73.992038	2012-04-17 09:32:00
86894	40.746983	-73.985055	2012-04-17 09:35:12
153452	40.756324	-73.99342800000002	2012-04-17 09:38:26
37920	40.707149	-73.99056999999998	2012-04-17 09:41:45
72861	40.707076	-74.010644	2012-04-17 09:44:47
274169	40.694043	-73.98675899999998	2012-04-17 09:51:05
9017	40.726511	-73.981719	2012-04-17 09:51:12
23826	40.746168	-73.983071	2012-04-17 09:53:17
805116	40.754597	-73.984234	2012-04-17 09:53:53
81475	40.773839	-73.87122	2012-04-17 09:56:35
22638	40.702532	-73.988654	2012-04-17 09:56:55
109575	40.766693	-73.982122	2012-04-17 09:57:09
316587	40.759127	-73.982656	2012-04-17 09:58:18
89621	40.72495	-74.001417	2012-04-17 09:59:32
324707	40.75171	-73.99029499999997	2012-04-17 09:59:36
73004	40.750053	-73.973608	2012-04-17 10:00:18
182697	40.752806	-73.977175	2012-04-17 10:02:20
839895	40.750795	-73.993576	2012-04-17 10:03:30
142350	40.830502	-73.90151	2012-04-17 10:05:40
839895	40.745518	-73.992351	2012-04-17 10:05:40
1322579	40.740299	-73.986783	2012-04-17 10:08:18
182697	40.752613	-73.986317	2012-04-17 10:13:35
94003	40.779095	-73.981225	2012-04-17 10:13:41
324707	40.752698	-73.990036	2012-04-17 10:13:50
191221	40.719195	-74.008792	2012-04-17 10:16:41
356171	40.723432	-74.000555	2012-04-17 10:18:21
94003	40.777292	-73.984122	2012-04-17 10:18:28
251922	40.72547	-73.996636	2012-04-17 10:19:15
222184	40.795058	-73.971582	2012-04-17 10:19:24
2105	40.713706	-74.014201	2012-04-17 10:20:12
185056	40.737177	-73.988221	2012-04-17 10:21:33
193264	40.745341	-73.97998199999998	2012-04-17 10:23:12
253811	40.8249	-73.891575	2012-04-17 10:26:45
36843	40.721957	-73.796453	2012-04-17 10:30:58
891225	40.714167	-74.001621	2012-04-17 10:31:12
517668	40.689555	-73.946099	2012-04-17 10:33:44
891225	40.716352	-74.001238	2012-04-17 10:34:50
86894	40.745884	-73.988116	2012-04-17 10:35:03
257164	40.756622	-73.97054	2012-04-17 10:44:28
87114	40.742239	-74.004848	2012-04-17 10:47:39
253811	40.752972	-73.979281	2012-04-17 10:51:39
345882	40.749955	-73.98755600000001	2012-04-17 10:52:31
137593	40.738917	-73.987663	2012-04-17 10:53:33
263715	40.80625	-73.9612	2012-04-17 10:54:23
517668	40.689522	-73.95129200000002	2012-04-17 10:55:19
1578317	40.74963	-73.98809200000002	2012-04-17 10:58:04
197898	40.827392	-73.945858	2012-04-17 10:59:12
108717	40.784181	-73.959017	2012-04-17 11:03:10
8524	40.750795	-73.993576	2012-04-17 11:04:48
56457	40.718736	-74.00829399999998	2012-04-17 11:09:04
71080	40.729625	-73.996664	2012-04-17 11:16:36
983329	40.73479	-73.98970899999998	2012-04-17 11:21:36
345882	40.751461	-73.987695	2012-04-17 11:24:02
17792	40.674138	-73.975679	2012-04-17 11:24:50
983329	40.740705	-73.986109	2012-04-17 11:25:42
1448478	40.704812	-74.011608	2012-04-17 11:26:19
1448478	40.704436	-74.010124	2012-04-17 11:26:38
143133	40.758291	-73.971498	2012-04-17 11:29:17
983329	40.739356	-73.984659	2012-04-17 11:34:26
96413	40.737106	-73.990323	2012-04-17 11:34:50
240096	40.729249	-73.98728100000002	2012-04-17 11:47:20
78038	40.73728300000001	-73.99090799999998	2012-04-17 11:50:33
3869	40.675225	-73.975302	2012-04-17 11:59:11
240691	40.747062	-74.00519399999997	2012-04-17 12:04:45
73928	40.763527	-73.982556	2012-04-17 12:05:14
863870	40.742095	-74.007425	2012-04-17 12:06:49
242363	40.82803	-73.925531	2012-04-17 12:09:33
88438	40.787801	-73.953738	2012-04-17 12:11:53
197898	40.826508	-73.950391	2012-04-17 12:12:42
1333004	40.693212	-73.930104	2012-04-17 12:15:36
1322579	40.754374	-73.974977	2012-04-17 12:17:09
139137	40.752541	-73.988366	2012-04-17 12:20:52
72059	40.730836	-73.997641	2012-04-17 12:23:07
375925	40.718151	-74.006982	2012-04-17 12:26:08
197898	40.869392	-73.915243	2012-04-17 12:28:17
1333004	40.693212	-73.930104	2012-04-17 12:28:24
1333004	40.689003	-73.929085	2012-04-17 12:29:53
839895	40.746445	-73.993921	2012-04-17 12:30:15
18331	40.711225	-74.017816	2012-04-17 12:35:02
83981	40.742972	-74.006621	2012-04-17 12:36:26
87488	40.619997	-74.027674	2012-04-17 12:37:55
983329	40.750135	-73.99873000000002	2012-04-17 12:41:06
31982	40.745889	-73.98852099999998	2012-04-17 12:43:14
238799	40.748241	-73.976681	2012-04-17 12:44:46
2123469	40.742697	-73.984418	2012-04-17 12:44:55
237332	40.861963	-73.893196	2012-04-17 12:45:37
983329	40.74619000000001	-73.998091	2012-04-17 12:46:02
118174	40.732322	-73.985359	2012-04-17 12:47:31
421742	40.779823	-73.953005	2012-04-17 12:48:11
50107	40.714118	-74.016716	2012-04-17 12:50:46
4638	40.778511	-73.95343000000003	2012-04-17 12:54:59
242363	40.826414	-73.921243	2012-04-17 12:55:03
843583	40.769157	-73.861954	2012-04-17 12:57:24
169957	40.772227	-73.983029	2012-04-17 12:57:53
758634	40.758752	-73.979214	2012-04-17 12:58:41
282980	40.727982	-73.99503399999998	2012-04-17 13:01:04
102433	40.741437	-73.985667	2012-04-17 13:02:07
288077	40.767509	-73.938375	2012-04-17 13:02:58
251922	40.722705	-73.998199	2012-04-17 13:07:10
72059	40.747062	-74.00519399999997	2012-04-17 13:07:14
87114	40.744061	-74.003075	2012-04-17 13:10:54
18087	40.748452	-73.985077	2012-04-17 13:14:43
83981	40.743832	-74.006813	2012-04-17 13:16:40
59463	40.578401	-73.93618599999998	2012-04-17 13:16:53
23826	40.74209000000001	-73.98078100000002	2012-04-17 13:17:22
1492227	40.763527	-73.982556	2012-04-17 13:17:53
810704	40.751191	-73.93904	2012-04-17 13:18:02
1333004	40.725577	-74.00425200000002	2012-04-17 13:18:04
161551	40.724096	-73.99383	2012-04-17 13:18:11
72059	40.740803	-74.008026	2012-04-17 13:18:49
1333004	40.726785	-74.003467	2012-04-17 13:18:52
319153	40.780119	-73.776498	2012-04-17 13:19:08
1333004	40.727035	-74.005569	2012-04-17 13:21:42
356171	40.721348	-73.999969	2012-04-17 13:25:37
22638	40.704063	-73.990315	2012-04-17 13:28:59
361903	40.712638	-73.956785	2012-04-17 13:31:04
1866667	40.703811	-74.010448	2012-04-17 13:34:52
242363	40.828407	-73.923118	2012-04-17 13:37:54
345882	40.753439	-73.988766	2012-04-17 13:38:35
331409	40.753448	-73.986122	2012-04-17 13:38:52
640215	40.74789000000001	-74.00446600000002	2012-04-17 13:43:59
2123469	40.743463	-73.984737	2012-04-17 13:45:45
2123469	40.742188	-73.98792399999998	2012-04-17 13:46:55
935297	40.747651	-73.986369	2012-04-17 13:52:58
93882	40.761349	-73.98440500000002	2012-04-17 13:55:34
361903	40.715666	-73.95594399999997	2012-04-17 13:55:51
185056	40.739618	-73.9922	2012-04-17 13:57:51
237332	40.86088400000001	-73.88990600000002	2012-04-17 13:59:40
18637	40.730543	-74.00216800000003	2012-04-17 14:02:26
163679	40.727836	-73.909295	2012-04-17 14:04:48
132572	40.860748	-73.932793	2012-04-17 14:05:01
114066	40.76113	-73.98048	2012-04-17 14:07:37
361903	40.715356	-73.9596	2012-04-17 14:09:25
173353	40.742188	-73.98792399999998	2012-04-17 14:10:50
295490	40.763657	-73.996181	2012-04-17 14:10:55
108717	40.647858	-73.963492	2012-04-17 14:12:10
1121003	40.704191	-73.986708	2012-04-17 14:13:36
176272	40.747588	-73.983063	2012-04-17 14:17:28
810704	40.755271	-73.828039	2012-04-17 14:19:40
256081	40.73092800000001	-73.991353	2012-04-17 14:27:38
3869	40.75051	-73.983936	2012-04-17 14:28:56
240691	40.717006	-73.956565	2012-04-17 14:29:58
363383	40.714826	-74.00569200000002	2012-04-17 14:30:25
108717	40.639547	-73.96752099999998	2012-04-17 14:34:14
56457	40.761689	-73.972279	2012-04-17 14:36:08
1163231	40.766958	-73.957775	2012-04-17 14:37:47
444848	40.771637	-73.98262	2012-04-17 14:41:47
52731	40.755785	-73.991603	2012-04-17 14:41:48
640215	40.747062	-74.00519399999997	2012-04-17 14:43:10
107223	40.757735	-73.827476	2012-04-17 14:47:40
201964	40.745905	-73.998042	2012-04-17 14:47:47
290374	40.76448	-73.983356	2012-04-17 14:49:44
367485	40.761379	-73.984882	2012-04-17 14:50:44
184876	40.727519	-73.926187	2012-04-17 14:51:13
506804	40.75226	-73.98962900000002	2012-04-17 14:51:16
916753	40.568481	-74.110413	2012-04-17 14:51:17
52731	40.75587	-73.991579	2012-04-17 14:51:44
95911	40.88517	-73.91004699999998	2012-04-17 14:54:37
95911	40.885386	-73.91003	2012-04-17 14:55:08
208576	40.762692	-73.969576	2012-04-17 14:56:16
169957	40.774383	-73.982862	2012-04-17 14:57:27
506804	40.752298	-73.98973199999998	2012-04-17 14:58:37
1616673	40.728833	-74.005256	2012-04-17 15:00:38
1121003	40.702938	-73.98755799999998	2012-04-17 15:07:46
169957	40.77296	-73.981548	2012-04-17 15:11:25
88470	40.762714	-73.975652	2012-04-17 15:12:08
56003	40.781447	-73.952798	2012-04-17 15:13:41
506804	40.753356	-73.98701700000002	2012-04-17 15:14:53
734137	40.736999	-73.992452	2012-04-17 15:16:56
863870	40.742429	-74.007672	2012-04-17 15:18:03
72861	40.704275	-74.00876099999998	2012-04-17 15:19:27
204169	40.738436	-73.999452	2012-04-17 15:21:21
282980	40.728783	-73.99600500000003	2012-04-17 15:22:13
156804	40.763919	-73.97314	2012-04-17 15:22:19
96413	40.753258	-73.968106	2012-04-17 15:23:47
70190	40.755036	-73.986512	2012-04-17 15:23:56
502694	40.756742	-73.98609300000003	2012-04-17 15:25:21
871111	40.742188	-73.98792399999998	2012-04-17 15:33:48
1322579	40.754117	-73.98889399999999	2012-04-17 15:39:12
78038	40.737099	-73.990398	2012-04-17 15:41:02
94003	40.742608	-73.992705	2012-04-17 15:42:53
640215	40.742477	-74.006846	2012-04-17 15:43:48
185056	40.737841	-73.98849799999998	2012-04-17 15:45:00
72861	40.752806	-73.977175	2012-04-17 15:46:09
231731	40.725551	-73.994765	2012-04-17 15:47:55
1448478	40.637101	-74.117079	2012-04-17 15:50:19
1448478	40.636465	-74.119506	2012-04-17 15:50:40
1448478	40.637033	-74.117358	2012-04-17 15:50:55
5686	40.704884	-74.013467	2012-04-17 15:52:01
72059	40.781184	-73.973203	2012-04-17 15:52:47
184008	40.758729	-73.97943000000002	2012-04-17 15:57:28
41750	40.720992	-73.84399499999998	2012-04-17 15:58:02
30694	40.729791	-74.000693	2012-04-17 15:59:48
832	40.756098	-73.972262	2012-04-17 16:02:41
148366	40.759769	-73.961557	2012-04-17 16:06:37
1428411	40.726972	-73.713665	2012-04-17 16:08:16
199830	40.704733	-73.98773800000002	2012-04-17 16:08:18
1182355	40.748925	-73.98905500000002	2012-04-17 16:08:43
288077	40.744047	-73.984027	2012-04-17 16:09:30
197898	40.823299	-73.94185999999998	2012-04-17 16:09:37
210890	40.630042	-74.02755400000002	2012-04-17 16:09:54
839895	40.745518	-73.992351	2012-04-17 16:12:18
101106	40.720469	-74.00421700000003	2012-04-17 16:14:04
185056	40.737177	-73.988221	2012-04-17 16:15:45
360872	40.770688	-73.903634	2012-04-17 16:22:11
56003	40.781474	-73.952058	2012-04-17 16:25:32
339645	40.737535	-73.990302	2012-04-17 16:44:22
717212	40.756087	-73.981789	2012-04-17 16:49:03
1634484	40.75102800000001	-73.87265	2012-04-17 16:50:26
863548	40.736292	-73.818636	2012-04-17 16:50:44
101587	40.631379	-73.951442	2012-04-17 16:52:48
197898	40.691475	-73.98738399999998	2012-04-17 16:52:51
142567	40.748547	-73.98836999999997	2012-04-17 16:53:47
197898	40.692111	-73.9889	2012-04-17 16:59:42
68042	40.705488	-74.011872	2012-04-17 16:59:56
158594	40.725561	-73.989824	2012-04-17 17:01:28
39628	40.724169	-73.997211	2012-04-17 17:03:42
33858	40.750795	-73.993576	2012-04-17 17:04:33
266189	40.645089	-73.784523	2012-04-17 17:07:23
744534	40.781354	-73.972771	2012-04-17 17:08:57
863548	40.736368	-73.82006	2012-04-17 17:13:44
2123469	40.718412	-73.994722	2012-04-17 17:14:49
108847	40.874925	-73.907926	2012-04-17 17:18:03
95911	40.75202	-73.98174	2012-04-17 17:20:08
1668	40.724169	-73.997211	2012-04-17 17:21:14
1182355	40.751711	-73.993092	2012-04-17 17:25:52
250100	40.848462	-73.90566700000002	2012-04-17 17:26:36
182697	40.752613	-73.986317	2012-04-17 17:27:26
726990	40.739963	-74.005914	2012-04-17 17:37:43
517668	40.707149	-73.99056999999998	2012-04-17 17:39:54
319153	40.754176	-73.930187	2012-04-17 17:39:57
356171	40.723432	-74.000555	2012-04-17 17:43:13
506804	40.756506	-73.988028	2012-04-17 17:46:38
50107	40.762122	-73.970345	2012-04-17 17:47:29
1766208	40.734375	-73.990851	2012-04-17 17:49:36
319153	40.754262	-73.92955	2012-04-17 17:52:52
331409	40.757221	-73.991547	2012-04-17 17:54:17
454661	40.762239	-73.974672	2012-04-17 17:55:18
242363	40.761373	-73.960426	2012-04-17 17:57:07
90276	40.737977	-73.99069	2012-04-17 17:57:14
1488825	40.73757	-74.0017	2012-04-17 17:57:29
324029	40.74501400000001	-73.99414300000002	2012-04-17 17:59:02
2123469	40.716051	-74.01229000000002	2012-04-17 18:02:44
68321	40.676218	-73.983395	2012-04-17 18:07:46
360872	40.795992	-73.923547	2012-04-17 18:07:52
375925	40.760302	-73.99526999999998	2012-04-17 18:07:53
12492	40.755998	-73.99115	2012-04-17 18:08:09
1222910	40.828277	-73.926553	2012-04-17 18:08:52
1231999	40.704099	-73.934169	2012-04-17 18:09:23
504187	40.716709	-74.010547	2012-04-17 18:09:32
506804	40.70765	-74.013988	2012-04-17 18:09:55
87114	40.828277	-73.926553	2012-04-17 18:10:45
506804	40.70593	-74.014649	2012-04-17 18:11:03
116289	40.678433	-73.936691	2012-04-17 18:11:53
83981	40.747062	-74.00519399999997	2012-04-17 18:13:09
250937	40.614374	-74.176806	2012-04-17 18:15:53
107223	40.757181	-73.829256	2012-04-17 18:17:28
73928	40.737647	-74.00199599999998	2012-04-17 18:18:01
139224	40.759179	-73.98148499999998	2012-04-17 18:20:36
21742	40.750997	-73.99329	2012-04-17 18:20:53
182697	40.752806	-73.977175	2012-04-17 18:20:56
2900	40.742624	-73.953588	2012-04-17 18:21:31
95911	40.747064	-73.98168000000003	2012-04-17 18:21:33
139137	40.780866	-73.96687	2012-04-17 18:21:39
916753	40.590297	-74.066434	2012-04-17 18:21:48
88470	40.72591	-73.989572	2012-04-17 18:22:00
231963	40.751495	-73.97213599999998	2012-04-17 18:23:01
116449	40.669116	-73.942838	2012-04-17 18:26:52
43881	40.753024	-73.996804	2012-04-17 18:28:57
2105	40.712884	-73.945791	2012-04-17 18:30:17
250100	40.760871	-73.98888000000002	2012-04-17 18:32:34
1322579	40.737494	-73.9915	2012-04-17 18:33:26
88438	40.708747	-74.000814	2012-04-17 18:34:28
184876	40.75102800000001	-73.99425	2012-04-17 18:36:15
1208781	40.761763	-73.975275	2012-04-17 18:36:42
288077	40.73047	-74.001288	2012-04-17 18:36:52
132572	40.756994	-73.989079	2012-04-17 18:38:36
350045	40.785945	-73.976337	2012-04-17 18:40:29
574863	40.739492	-74.00168599999998	2012-04-17 18:43:19
193264	40.743552	-73.981978	2012-04-17 18:45:01
50267	40.846281	-73.937988	2012-04-17 18:45:12
193264	40.743565	-73.982162	2012-04-17 18:45:15
623594	40.776361	-73.949813	2012-04-17 18:46:11
1046810	40.757305	-73.96864000000002	2012-04-17 18:48:14
158729	40.730277	-74.008187	2012-04-17 18:48:16
41919	40.828277	-73.926553	2012-04-17 18:48:25
1866667	40.72511	-73.981657	2012-04-17 18:48:26
72059	40.803961	-73.962889	2012-04-17 18:51:27
219623	40.741198	-74.002392	2012-04-17 18:51:48
751874	40.742378	-73.984073	2012-04-17 18:53:35
222145	40.736649	-73.990312	2012-04-17 18:54:43
116449	40.676726	-73.919733	2012-04-17 18:55:03
356171	40.72424	-73.99777900000002	2012-04-17 18:55:08
52731	40.755785	-73.991603	2012-04-17 18:56:39
88132	40.670844	-73.977754	2012-04-17 18:56:46
5686	40.704898	-74.012385	2012-04-17 18:57:10
1866667	40.725896	-73.977855	2012-04-17 18:58:18
186344	40.771312	-73.91743199999998	2012-04-17 18:58:26
185056	40.777925	-73.966613	2012-04-17 19:00:34
184103	40.755998	-73.99115	2012-04-17 19:00:41
101106	40.75082	-74.003866	2012-04-17 19:01:31
204169	40.785676	-73.984509	2012-04-17 19:02:19
83302	40.702936	-73.990495	2012-04-17 19:02:49
148216	40.771426	-73.973501	2012-04-17 19:02:53
1212701	40.753779	-73.991974	2012-04-17 19:03:19
133077	40.741811	-74.003078	2012-04-17 19:04:33
14241	40.828277	-73.926553	2012-04-17 19:07:01
5686	40.707294	-74.018206	2012-04-17 19:08:21
32627	40.727706	-73.985601	2012-04-17 19:08:53
467659	40.70737800000001	-74.010586	2012-04-17 19:09:29
1403661	40.749029	-73.992372	2012-04-17 19:10:56
222145	40.742188	-73.98792399999998	2012-04-17 19:14:28
173353	40.726153	-73.85241500000002	2012-04-17 19:14:51
389863	40.767509	-73.938375	2012-04-17 19:14:53
5686	40.70861	-74.017291	2012-04-17 19:15:15
31123	40.773083	-73.98281300000002	2012-04-17 19:15:17
179110	40.760584	-74.00290799999998	2012-04-17 19:16:00
8524	40.763358	-73.973065	2012-04-17 19:16:24
1392071	40.79215	-73.963761	2012-04-17 19:16:40
85026	40.719929	-74.00853199999997	2012-04-17 19:17:49
839895	40.745275	-73.99255500000002	2012-04-17 19:17:51
1189492	40.745275	-73.99255500000002	2012-04-17 19:18:30
219808	40.761681	-73.98405	2012-04-17 19:19:50
1133494	40.721128	-73.993049	2012-04-17 19:20:00
233376	40.742708	-73.98470999999998	2012-04-17 19:21:55
454661	40.732569	-74.006541	2012-04-17 19:23:08
1121003	40.734167	-73.990487	2012-04-17 19:23:25
9917	40.746942	-73.99046700000002	2012-04-17 19:23:33
17941	40.76139000000001	-73.90220500000002	2012-04-17 19:27:12
222145	40.746942	-73.99046700000002	2012-04-17 19:28:37
290003	40.690849	-73.987172	2012-04-17 19:28:40
1448478	40.742512	-73.980343	2012-04-17 19:28:52
176272	40.833475	-73.86096500000002	2012-04-17 19:28:59
1448478	40.742906	-73.982001	2012-04-17 19:29:22
1448478	40.743698	-73.982888	2012-04-17 19:29:41
244111	40.623058	-74.083168	2012-04-17 19:32:31
2123469	40.786243	-73.949997	2012-04-17 19:34:05
256310	40.764498	-73.982575	2012-04-17 19:35:36
156804	40.780589	-73.980739	2012-04-17 19:35:49
118894	40.760196	-73.984854	2012-04-17 19:36:53
423487	40.723766	-74.00845699999998	2012-04-17 19:37:28
118894	40.760674	-73.985864	2012-04-17 19:37:58
73593	40.720469	-74.00421700000003	2012-04-17 19:40:15
1208781	40.761615	-73.975143	2012-04-17 19:40:40
115875	40.73269000000001	-73.974638	2012-04-17 19:40:41
282980	40.729086	-73.996022	2012-04-17 19:40:48
193342	40.737096	-73.992738	2012-04-17 19:42:15
90038	40.739492	-74.00168599999998	2012-04-17 19:44:03
217797	40.756122	-73.964117	2012-04-17 19:44:19
50267	40.851378	-73.94008000000002	2012-04-17 19:44:38
17040	40.75045	-73.992211	2012-04-17 19:45:16
1160246	40.733389	-74.003236	2012-04-17 19:46:19
251267	40.69069	-73.99591600000002	2012-04-17 19:46:44
730316	40.738836	-74.00021600000002	2012-04-17 19:48:31
182425	40.739612	-74.006236	2012-04-17 19:48:37
233376	40.743896	-73.983936	2012-04-17 19:49:08
227135	40.74008900000001	-74.007447	2012-04-17 19:49:52
94003	40.89843	-73.85434599999998	2012-04-17 19:50:26
257164	40.829959	-73.952529	2012-04-17 19:50:52
1333004	40.725577	-74.00425200000002	2012-04-17 19:51:36
94003	40.898324	-73.854297	2012-04-17 19:52:37
157563	40.75045	-73.992211	2012-04-17 19:53:40
630749	40.768461	-73.986312	2012-04-17 19:55:14
95911	40.761788	-73.98365	2012-04-17 19:55:25
506804	40.70765	-74.013988	2012-04-17 19:57:41
227329	40.687147	-73.99084599999998	2012-04-17 19:58:01
112696	40.740787	-73.993319	2012-04-17 19:58:36
4811	40.67374	-74.01164200000002	2012-04-17 19:59:01
94003	40.896746	-73.870492	2012-04-17 19:59:15
315195	40.743612	-74.00676999999997	2012-04-17 19:59:20
443780	40.760366	-73.917907	2012-04-17 20:00:36
148366	40.807855	-73.945462	2012-04-17 20:02:30
216813	40.626436	-74.01345	2012-04-17 20:03:41
356171	40.721661	-73.997365	2012-04-17 20:03:44
745243	40.736004	-74.001749	2012-04-17 20:04:52
1465440	40.707036	-73.875215	2012-04-17 20:04:55
292132	40.762894	-73.98920799999998	2012-04-17 20:08:48
61523	40.680452	-73.97476400000002	2012-04-17 20:10:35
179110	40.752294	-74.008758	2012-04-17 20:11:19
71270	40.714551	-73.991529	2012-04-17 20:12:04
219808	40.764505	-73.982093	2012-04-17 20:13:49
139137	40.745245	-73.982692	2012-04-17 20:15:13
39485	40.790304	-73.951937	2012-04-17 20:16:25
485171	40.679932	-73.968038	2012-04-17 20:17:16
95285	40.739477	-74.006661	2012-04-17 20:17:56
88470	40.718412	-73.98989399999998	2012-04-17 20:18:11
39485	40.790194	-73.954268	2012-04-17 20:18:25
863870	40.7457	-73.97912600000002	2012-04-17 20:21:52
207280	40.725568	-73.997855	2012-04-17 20:21:58
25489	40.760231	-73.995121	2012-04-17 20:24:03
517668	40.760581	-73.98322399999998	2012-04-17 20:24:34
459624	40.752726	-73.977711	2012-04-17 20:28:10
339645	40.722842	-73.994116	2012-04-17 20:28:54
148216	40.752346	-73.974466	2012-04-17 20:29:15
363383	40.750795	-73.993576	2012-04-17 20:30:34
506804	40.815541	-73.958423	2012-04-17 20:30:56
717212	40.74231500000001	-73.99189	2012-04-17 20:31:52
1231999	40.765545	-73.979895	2012-04-17 20:37:56
159224	40.707433	-74.004503	2012-04-17 20:39:07
83981	40.82919	-73.948376	2012-04-17 20:39:20
1333004	40.71431	-73.949394	2012-04-17 20:40:55
1333004	40.650169	-73.949575	2012-04-17 20:41:28
1333004	40.715951	-73.949595	2012-04-17 20:41:48
83339	40.685485	-73.994443	2012-04-17 20:42:10
274169	40.730972	-73.985514	2012-04-17 20:42:51
1231999	40.765723	-73.980837	2012-04-17 20:43:35
274169	40.72958	-73.986914	2012-04-17 20:43:45
506804	40.855419	-73.92921199999998	2012-04-17 20:44:39
350493	40.67697800000001	-73.980148	2012-04-17 20:44:46
6905	40.721567	-73.994551	2012-04-17 20:45:16
188916	40.772449	-73.971548	2012-04-17 20:46:57
506804	40.853014	-73.931123	2012-04-17 20:51:38
93462	40.746942	-73.99046700000002	2012-04-17 20:53:43
178347	40.746765	-73.995941	2012-04-17 20:58:52
1112347	40.75102800000001	-73.99425	2012-04-17 20:59:38
1439545	40.717306	-73.99432900000002	2012-04-17 20:59:58
350493	40.676851	-73.980102	2012-04-17 21:00:27
59666	40.773839	-73.87122	2012-04-17 21:01:31
137593	40.736755	-73.995216	2012-04-17 21:02:52
316587	40.686675	-73.977749	2012-04-17 21:02:53
207280	40.72609600000001	-73.996074	2012-04-17 21:04:28
222171	40.75558	-73.970861	2012-04-17 21:04:28
135726	40.677028	-73.972278	2012-04-17 21:06:02
144512	40.772271	-73.955686	2012-04-17 21:06:27
506804	40.861079	-73.930104	2012-04-17 21:07:07
726990	40.763939	-73.988223	2012-04-17 21:07:16
179110	40.7488	-73.995861	2012-04-17 21:09:40
68321	40.67625200000001	-73.980153	2012-04-17 21:11:40
711264	40.72686	-73.999802	2012-04-17 21:13:26
459624	40.752806	-73.977175	2012-04-17 21:14:39
139224	40.750795	-73.993576	2012-04-17 21:16:56
244111	40.610375	-74.108898	2012-04-17 21:20:53
182425	40.740899	-74.00494	2012-04-17 21:24:29
257164	40.783453	-73.97912600000002	2012-04-17 21:26:21
116449	40.675898	-73.923734	2012-04-17 21:27:34
339645	40.744901	-73.998059	2012-04-17 21:27:43
85026	40.725224	-74.007533	2012-04-17 21:29:32
237332	40.841139	-73.859549	2012-04-17 21:30:25
108717	40.723821	-73.985351	2012-04-17 21:32:17
135726	40.688231	-73.991293	2012-04-17 21:33:13
9917	40.745884	-73.988116	2012-04-17 21:38:10
630749	40.771142	-73.983464	2012-04-17 21:40:09
159224	40.738084	-73.99064	2012-04-17 21:43:10
113862	40.719162	-73.997743	2012-04-17 21:50:09
363383	40.757048	-73.997927	2012-04-17 21:51:11
440453	40.690686	-73.984332	2012-04-17 21:54:35
70190	40.740567	-74.005427	2012-04-17 22:01:39
